Brand,Items,Subcategories,Indicator,Score,Mentions,CoreIndicator,Polarization,Reason,Evaluated_At
Bobbi Brown,高保濕化妝水,化妝水,成分安全性,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:26:18
Bobbi Brown,高保濕化妝水,化妝水,功效顯著度,5.0,2,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-03 16:26:18
Bobbi Brown,高保濕化妝水,化妝水,綜合評分,4.4,,,,排除 1 則業配/疑似業配、24 則商品不符,2026-07-03 16:26:18
植村秀,全能奇蹟金萃乳液,乳液,吸收滲透力,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:26:54
植村秀,全能奇蹟金萃乳液,乳液,保濕鎖水度,4.25,2,True,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-03 16:26:54
植村秀,全能奇蹟金萃乳液,乳液,清爽度,2.33,2,True,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-03 16:26:54
植村秀,全能奇蹟金萃乳液,乳液,膚況穩定度,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:26:54
植村秀,全能奇蹟金萃乳液,乳液,致痘風險,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:26:54
植村秀,全能奇蹟金萃乳液,乳液,成分安全性,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:26:54
植村秀,全能奇蹟金萃乳液,乳液,功效顯著度,4.0,2,True,False,⚠️ 樣本僅 2 則，參考性有限,2026-07-03 16:26:54
植村秀,全能奇蹟金萃乳液,乳液,綜合評分,3.5,,,,排除 2 則業配/疑似業配、23 則商品不符,2026-07-03 16:26:54
資生堂,激抗痕亮采緊緻乳,乳液,吸收滲透力,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:27:32
資生堂,激抗痕亮采緊緻乳,乳液,保濕鎖水度,,0,True,False,資料不足，評論中未提及此指標,2026-07-03 16:27:32
資生堂,激抗痕亮采緊緻乳,乳液,清爽度,,0,True,False,資料不足，評論中未提及此指標,2026-07-03 16:27:32
資生堂,激抗痕亮采緊緻乳,乳液,膚況穩定度,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:27:32
資生堂,激抗痕亮采緊緻乳,乳液,致痘風險,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:27:32
資生堂,激抗痕亮采緊緻乳,乳液,成分安全性,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:27:32
資生堂,激抗痕亮采緊緻乳,乳液,功效顯著度,,0,True,False,資料不足，評論中未提及此指標,2026-07-03 16:27:32
M.A.C,妝前乳液,乳液,吸收滲透力,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:27:57
M.A.C,妝前乳液,乳液,保濕鎖水度,4.5,2,True,False,⚠️ 樣本僅 2 則且評論分歧，參考性有限,2026-07-03 16:27:57
M.A.C,妝前乳液,乳液,清爽度,4.0,1,True,False,核心指標 ×1.3,2026-07-03 16:27:57
M.A.C,妝前乳液,乳液,膚況穩定度,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:27:57
M.A.C,妝前乳液,乳液,致痘風險,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:27:57
M.A.C,妝前乳液,乳液,成分安全性,,0,False,False,資料不足，評論中未提及此指標,2026-07-03 16:27:57
M.A.C,妝前乳液,乳液,功效顯著度,5.0,4,True,False,核心指標 ×1.3,2026-07-03 16:27:57
M.A.C,妝前乳液,乳液,綜合評分,4.5,,,,排除 4 則業配/疑似業配、21 則商品不符,2026-07-03 16:27:57
YSL,極效活萃水感穩膚乳,乳液,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,極效活萃水感穩膚乳,乳液,保濕鎖水度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,極效活萃水感穩膚乳,乳液,清爽度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,極效活萃水感穩膚乳,乳液,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,極效活萃水感穩膚乳,乳液,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,極效活萃水感穩膚乳,乳液,成分安全性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,極效活萃水感穩膚乳,乳液,功效顯著度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生光燦淨白修護乳,乳液,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生光燦淨白修護乳,乳液,保濕鎖水度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生光燦淨白修護乳,乳液,清爽度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生光燦淨白修護乳,乳液,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生光燦淨白修護乳,乳液,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生光燦淨白修護乳,乳液,成分安全性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生光燦淨白修護乳,乳液,功效顯著度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕瞬透乳,乳液,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕瞬透乳,乳液,保濕鎖水度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕瞬透乳,乳液,清爽度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕瞬透乳,乳液,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕瞬透乳,乳液,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕瞬透乳,乳液,成分安全性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕瞬透乳,乳液,功效顯著度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵膠原霜,乳液,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵膠原霜,乳液,保濕鎖水度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵膠原霜,乳液,清爽度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵膠原霜,乳液,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵膠原霜,乳液,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵膠原霜,乳液,成分安全性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵膠原霜,乳液,功效顯著度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,超極光亮白保濕精華乳,乳液,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,超極光亮白保濕精華乳,乳液,保濕鎖水度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,超極光亮白保濕精華乳,乳液,清爽度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,超極光亮白保濕精華乳,乳液,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,超極光亮白保濕精華乳,乳液,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,超極光亮白保濕精華乳,乳液,成分安全性,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,超極光亮白保濕精華乳,乳液,功效顯著度,,0,True,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟金萃乳霜,面霜,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟金萃乳霜,面霜,保濕鎖水度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟金萃乳霜,面霜,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟金萃乳霜,面霜,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟金萃乳霜,面霜,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟金萃乳霜,面霜,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟金萃乳霜,面霜,功效顯著度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟金萃乳霜,面霜,修復改善,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,資生堂百優精純乳霜,面霜,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,資生堂百優精純乳霜,面霜,保濕鎖水度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,資生堂百優精純乳霜,面霜,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,資生堂百優精純乳霜,面霜,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,資生堂百優精純乳霜,面霜,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,資生堂百優精純乳霜,面霜,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,資生堂百優精純乳霜,面霜,功效顯著度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,資生堂百優精純乳霜,面霜,修復改善,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,超奇肌嫩顏花瓣霜,面霜,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,超奇肌嫩顏花瓣霜,面霜,保濕鎖水度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,超奇肌嫩顏花瓣霜,面霜,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,超奇肌嫩顏花瓣霜,面霜,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,超奇肌嫩顏花瓣霜,面霜,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,超奇肌嫩顏花瓣霜,面霜,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,超奇肌嫩顏花瓣霜,面霜,功效顯著度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
M.A.C,超奇肌嫩顏花瓣霜,面霜,修復改善,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,金緻奢華賦活乳霜經典版,面霜,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,金緻奢華賦活乳霜經典版,面霜,保濕鎖水度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,金緻奢華賦活乳霜經典版,面霜,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,金緻奢華賦活乳霜經典版,面霜,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,金緻奢華賦活乳霜經典版,面霜,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,金緻奢華賦活乳霜經典版,面霜,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,金緻奢華賦活乳霜經典版,面霜,功效顯著度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
YSL,金緻奢華賦活乳霜經典版,面霜,修復改善,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生玫瑰賦活乳霜,面霜,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生玫瑰賦活乳霜,面霜,保濕鎖水度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生玫瑰賦活乳霜,面霜,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生玫瑰賦活乳霜,面霜,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生玫瑰賦活乳霜,面霜,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生玫瑰賦活乳霜,面霜,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生玫瑰賦活乳霜,面霜,功效顯著度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
DIOR,迪奧精萃再生玫瑰賦活乳霜,面霜,修復改善,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕微滴水凝霜,面霜,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕微滴水凝霜,面霜,保濕鎖水度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕微滴水凝霜,面霜,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕微滴水凝霜,面霜,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕微滴水凝霜,面霜,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕微滴水凝霜,面霜,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕微滴水凝霜,面霜,功效顯著度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
CHANEL,香奈兒山茶花保濕微滴水凝霜,面霜,修復改善,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵一夜修護膠原霜,面霜,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵一夜修護膠原霜,面霜,保濕鎖水度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵一夜修護膠原霜,面霜,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵一夜修護膠原霜,面霜,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵一夜修護膠原霜,面霜,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵一夜修護膠原霜,面霜,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵一夜修護膠原霜,面霜,功效顯著度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
雅詩蘭黛,Revitalizing Supreme+ 年輕無敵一夜修護膠原霜,面霜,修復改善,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,絕對完美永生玫瑰逆齡乳霜,面霜,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,絕對完美永生玫瑰逆齡乳霜,面霜,保濕鎖水度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,絕對完美永生玫瑰逆齡乳霜,面霜,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,絕對完美永生玫瑰逆齡乳霜,面霜,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,絕對完美永生玫瑰逆齡乳霜,面霜,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,絕對完美永生玫瑰逆齡乳霜,面霜,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,絕對完美永生玫瑰逆齡乳霜,面霜,功效顯著度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
蘭蔻,絕對完美永生玫瑰逆齡乳霜,面霜,修復改善,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,維他命完美乳霜,面霜,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,維他命完美乳霜,面霜,保濕鎖水度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,維他命完美乳霜,面霜,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,維他命完美乳霜,面霜,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,維他命完美乳霜,面霜,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,維他命完美乳霜,面霜,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,維他命完美乳霜,面霜,功效顯著度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
Bobbi Brown,維他命完美乳霜,面霜,修復改善,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟精華,精華液,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟精華,精華液,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟精華,精華液,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟精華,精華液,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟精華,精華液,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟精華,精華液,功效顯著度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
植村秀,全能奇蹟精華,精華液,修復改善,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,紅妍山茶花修護精華（小紅瓶）,精華液,吸收滲透力,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,紅妍山茶花修護精華（小紅瓶）,精華液,清爽度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,紅妍山茶花修護精華（小紅瓶）,精華液,膚況穩定度,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,紅妍山茶花修護精華（小紅瓶）,精華液,致痘風險,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
資生堂,紅妍山茶花修護精華（小紅瓶）,精華液,成分配方,,0,False,False,尚未有足夠的爬蟲評論資料,2026-07-03 16:28:29
